organization,timestamp,open,high,low,close,volume
AMZN,02/10/2002,16.81,17.64,16.7,17.01,8223600
AMZN,01/10/2002,16.23,17.06,16.01,16.95,9217300
AMZN,30/09/2002,16.64,16.85,15.85,15.93,9239900
AMZN,27/09/2002,16.85,17.4,16.82,17.01,7033700
AMZN,26/09/2002,15.93,17.35,15.71,17.15,11635000
AMZN,25/09/2002,16.17,16.39,15.29,15.73,9339000
AMZN,24/09/2002,15.87,16.37,15.6,15.93,7072900
AMZN,23/09/2002,15.6,16.44,15.59,16.05,7404500
AMZN,20/09/2002,17.45,17.64,15.45,15.86,12605600
AMZN,19/09/2002,17.4,17.64,17.17,17.21,4841100
AMZN,18/09/2002,17.22,17.93,16.95,17.73,8391000
AMZN,17/09/2002,17,17.75,16.77,17.35,8621200
AMZN,16/09/2002,16.51,16.93,16.45,16.71,2962500
AMZN,13/09/2002,16.69,16.99,16.5,16.61,3654900
AMZN,12/09/2002,16.83,17.13,16.61,16.75,7065100
AMZN,11/09/2002,17.15,17.85,17.04,17.11,6663200
AMZN,10/09/2002,16.53,17.35,16.42,17.13,11248800
AMZN,09/09/2002,15.12,16.65,15.06,16.51,8822500
AMZN,06/09/2002,14.56,15.48,14.56,15.31,4995300
AMZN,05/09/2002,14.58,14.72,14.24,14.25,5320200
AMZN,04/09/2002,14.66,14.96,14.26,14.83,4430400
AMZN,03/09/2002,14.71,15.03,14.49,14.6,4680200
AMZN,30/08/2002,14.91,15.38,14.75,14.94,3439700
AMZN,29/08/2002,14.43,15.19,14.21,15.14,6791800
AMZN,28/08/2002,14.48,14.97,14.35,14.57,4985500
AMZN,27/08/2002,15.04,15.27,14.5,14.52,3578900
AMZN,26/08/2002,15.29,15.44,14.68,14.93,6409600
AMZN,23/08/2002,15.6,15.72,14.95,15.17,5038800
AMZN,22/08/2002,15.33,15.95,14.92,15.73,6854100
AMZN,21/08/2002,15.95,15.97,15.2,15.38,7284200
AMZN,20/08/2002,15.38,15.99,15.31,15.98,7701300
AMZN,19/08/2002,14.84,15.52,14.67,15.5,4277100
AMZN,16/08/2002,14.39,15.01,14.31,14.9,3652100
AMZN,15/08/2002,14.05,14.75,13.92,14.62,5046600
AMZN,14/08/2002,13.93,14.06,13.32,13.91,6935200
AMZN,13/08/2002,14.3,14.67,13.91,13.93,5234400
AMZN,12/08/2002,14.14,14.49,13.95,14.46,3503300
AMZN,09/08/2002,13.61,14.75,13.6,14.26,4777900
AMZN,08/08/2002,13.24,14.1,13.06,13.9,5470800
AMZN,07/08/2002,13.93,13.94,12.85,13.6,5555700
AMZN,06/08/2002,13.27,13.9,13.14,13.74,4701900
